TABLE_NAME	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	COLUMN_KEY	Parent_Table	Parent_Column
mount	Width	int	NO			
mount	Height	int	NO			
mount	ColorBack	int	NO			
mount	ProvNum	bigint	NO			
mount	ColorFore	int	NO			
mount	ColorTextBack	int	NO			
mount	FlipOnAcquire	tinyint	NO			
mount	AdjModeAfterSeries	tinyint	NO			
mountdef	MountDefNum	bigint	NO	PRI		
mountdef	Description	varchar	YES			
mountdef	ItemOrder	int	NO			
mountdef	Width	int	NO			
mountdef	Height	int	NO			
mountdef	ColorBack	int	NO			
mountdef	ColorFore	int	NO			
mountdef	ColorTextBack	int	NO			
mountdef	ScaleValue	varchar	NO			
mountdef	DefaultCat	bigint	NO			
mountdef	FlipOnAcquire	tinyint	NO			
mountdef	AdjModeAfterSeries	tinyint	NO			
mountitem	MountItemNum	bigint	NO	PRI		
mountitem	MountNum	bigint	NO	MUL		
mountitem	Xpos	int	NO			
mountitem	Ypos	int	NO			
mountitem	ItemOrder	int	NO			
mountitem	Width	int	NO			
mountitem	Height	int	NO			
mountitem	RotateOnAcquire	int	NO			
mountitem	ToothNumbers	varchar	NO			
mountitem	TextShowing	text	NO			
mountitem	FontSize	float	NO			
mountitemdef	MountItemDefNum	bigint	NO	PRI		
mountitemdef	MountDefNum	bigint	NO			
mountitemdef	Xpos	int	NO			
mountitemdef	Ypos	int	NO			
mountitemdef	Width	int	NO			
mountitemdef	Height	int	NO			
mountitemdef	ItemOrder	int	NO			
mountitemdef	RotateOnAcquire	int	NO			
mountitemdef	ToothNumbers	varchar	NO			
mountitemdef	TextShowing	text	NO			
mountitemdef	FontSize	float	NO			
msgtopaysent	MsgToPaySentNum	bigint	NO	PRI		
msgtopaysent	PatNum	bigint	NO	MUL		
msgtopaysent	ClinicNum	bigint	NO	MUL		
msgtopaysent	SendStatus	tinyint	NO			
msgtopaysent	Source	tinyint	NO	MUL		
msgtopaysent	MessageType	tinyint	NO			
msgtopaysent	MessageFk	bigint	NO	MUL		
msgtopaysent	Subject	text	NO			
msgtopaysent	Message	text	NO			
msgtopaysent	EmailType	tinyint	NO			
msgtopaysent	DateTimeEntry	datetime	NO			
msgtopaysent	DateTimeSent	datetime	NO	MUL		
msgtopaysent	ResponseDescript	text	NO			
msgtopaysent	ApptReminderRuleNum	bigint	NO			
msgtopaysent	ShortGUID	varchar	NO			
msgtopaysent	DateTimeSendFailed	datetime	NO			
msgtopaysent	ApptNum	bigint	NO	MUL		
msgtopaysent	ApptDateTime	datetime	NO			
msgtopaysent	TSPrior	bigint	NO	MUL		
msgtopaysent	StatementNum	bigint	NO	MUL		
oidexternal	OIDExternalNum	bigint	NO	PRI		
oidexternal	IDType	varchar	NO	MUL		
oidexternal	IDInternal	bigint	NO			
oidexternal	IDExternal	varchar	NO			
oidexternal	rootExternal	varchar	NO	MUL		
oidinternal	OIDInternalNum	bigint	NO	PRI		
oidinternal	IDType	varchar	NO			
oidinternal	IDRoot	varchar	NO			
operatory	OperatoryNum	bigint	NO	PRI		
operatory	OpName	varchar	YES			
operatory	Abbrev	varchar	YES			
operatory	ItemOrder	smallint	NO			
operatory	IsHidden	tinyint	NO			
operatory	ProvDentist	bigint	NO	MUL		
operatory	ProvHygienist	bigint	NO	MUL		
operatory	IsHygiene	tinyint	NO			
operatory	ClinicNum	bigint	NO	MUL		
operatory	DateTStamp	timestamp	NO			
operatory	SetProspective	tinyint	NO			
operatory	IsWebSched	tinyint	NO			
operatory	IsNewPatAppt	tinyint	NO			
operatory	OperatoryType	bigint	NO	MUL		
orionproc	OrionProcNum	bigint	NO	PRI		
orionproc	ProcNum	bigint	NO	MUL		
orionproc	DPC	tinyint	NO			
orionproc	DateScheduleBy	date	NO			
orionproc	DateStopClock	date	NO			
orionproc	Status2	int	NO			
orionproc	IsOnCall	tinyint	NO			
orionproc	IsEffectiveComm	tinyint	NO			
orionproc	IsRepair	tinyint	NO			
orionproc	DPCpost	tinyint	NO			
orthocase	OrthoCaseNum	bigint	NO	PRI		
orthocase	PatNum	bigint	NO	MUL		
orthocase	ProvNum	bigint	NO	MUL		
orthocase	ClinicNum	bigint	NO	MUL		
orthocase	Fee	double	NO			
orthocase	FeeInsPrimary	double	NO			
orthocase	FeePat	double	NO			
orthocase	BandingDate	date	NO			
orthocase	DebondDate	date	NO			
orthocase	DebondDateExpected	date	NO			
orthocase	IsTransfer	tinyint	NO			
orthocase	OrthoType	bigint	NO	MUL		
orthocase	SecDateTEntry	datetime	NO			
orthocase	SecUserNumEntry	bigint	NO	MUL		
orthocase	SecDateTEdit	timestamp	NO			
orthocase	IsActive	tinyint	NO			
orthocase	FeeInsSecondary	double	NO			
orthochart	OrthoChartNum	bigint	NO	PRI		
orthochart	PatNum	bigint	NO	MUL		
orthochart	DateService	date	NO			
orthochart	FieldName	varchar	NO			
orthochart	FieldValue	text	NO			
orthochart	UserNum	bigint	NO	MUL		
orthochart	ProvNum	bigint	NO			
orthochart	OrthoChartRowNum	bigint	NO	MUL		
orthochartlog	OrthoChartLogNum	bigint	NO	PRI		
orthochartlog	PatNum	bigint	NO			
orthochartlog	ComputerName	varchar	NO			
orthochartlog	DateTimeLog	datetime	NO			
orthochartlog	DateTimeService	datetime	NO			
orthochartlog	UserNum	bigint	NO			
orthochartlog	ProvNum	bigint	NO			
orthochartlog	OrthoChartRowNum	bigint	NO			
orthochartlog	LogData	mediumtext	NO			
orthochartrow	OrthoChartRowNum	bigint	NO	PRI		
orthochartrow	PatNum	bigint	NO	MUL		
orthochartrow	DateTimeService	datetime	NO			
orthochartrow	UserNum	bigint	NO	MUL		
orthochartrow	ProvNum	bigint	NO	MUL		
orthochartrow	Signature	text	NO			
orthocharttab	OrthoChartTabNum	bigint	NO	PRI		
orthocharttab	TabName	varchar	NO			
orthocharttab	ItemOrder	int	NO			
orthocharttab	IsHidden	tinyint	NO			
orthocharttablink	OrthoChartTabLinkNum	bigint	NO	PRI		
orthocharttablink	ItemOrder	int	NO			
orthocharttablink	OrthoChartTabNum	bigint	NO	MUL		
orthocharttablink	DisplayFieldNum	bigint	NO	MUL		
orthocharttablink	ColumnWidthOverride	int	NO			
orthohardware	OrthoHardwareNum	bigint	NO	PRI		
orthohardware	PatNum	bigint	NO	MUL		
orthohardware	DateExam	date	NO			
orthohardware	OrthoHardwareType	tinyint	NO			
orthohardware	OrthoHardwareSpecNum	bigint	NO			
orthohardware	ToothRange	varchar	NO			
orthohardware	Note	varchar	NO			
orthohardware	IsHidden	tinyint	NO			
orthohardwarespec	OrthoHardwareSpecNum	bigint	NO	PRI		
orthohardwarespec	OrthoHardwareType	tinyint	NO			
orthohardwarespec	Description	varchar	NO			
orthohardwarespec	ItemColor	int	NO			
orthohardwarespec	IsHidden	tinyint	NO			
orthohardwarespec	ItemOrder	int	NO			
orthoplanlink	OrthoPlanLinkNum	bigint	NO	PRI		
orthoplanlink	OrthoCaseNum	bigint	NO	MUL		
orthoplanlink	LinkType	tinyint	NO			
orthoplanlink	FKey	bigint	NO	MUL		
orthoplanlink	IsActive	tinyint	NO			
orthoplanlink	SecDateTEntry	datetime	NO			
orthoplanlink	SecUserNumEntry	bigint	NO			
orthoproclink	OrthoProcLinkNum	bigint	NO	PRI		
orthoproclink	OrthoCaseNum	bigint	NO	MUL		
orthoproclink	ProcNum	bigint	NO	MUL		
orthoproclink	SecDateTEntry	datetime	NO			
orthoproclink	SecUserNumEntry	bigint	NO	MUL		
orthoproclink	ProcLinkType	tinyint	NO			
orthorx	OrthoRxNum	bigint	NO	PRI		
orthorx	OrthoHardwareSpecNum	bigint	NO	MUL		
orthorx	Description	varchar	NO			
orthorx	ToothRange	varchar	NO			
orthorx	ItemOrder	int	NO			
orthoschedule	OrthoScheduleNum	bigint	NO	PRI		
orthoschedule	BandingDateOverride	date	NO			
orthoschedule	DebondDateOverride	date	NO			
orthoschedule	BandingAmount	double	NO			
orthoschedule	VisitAmount	double	NO			
orthoschedule	DebondAmount	double	NO			
orthoschedule	IsActive	tinyint	NO			
orthoschedule	SecDateTEdit	timestamp	NO			
patfield	PatFieldNum	bigint	NO	PRI		
patfield	PatNum	bigint	NO	MUL		
patfield	FieldName	varchar	YES			
patfield	FieldValue	text	YES			
patfield	SecUserNumEntry	bigint	NO	MUL		
patfield	SecDateEntry	date	NO			
patfield	SecDateTEdit	timestamp	NO			
patfielddef	PatFieldDefNum	bigint	NO	PRI		
patfielddef	FieldName	varchar	YES			
patfielddef	FieldType	tinyint	NO			
patfielddef	PickList	text	NO			
patfielddef	ItemOrder	int	NO			
patfielddef	IsHidden	tinyint	NO			
patfieldpickitem	PatFieldPickItemNum	bigint	NO	PRI		
patfieldpickitem	PatFieldDefNum	bigint	NO	MUL		
patfieldpickitem	Name	varchar	NO			
patfieldpickitem	Abbreviation	varchar	NO			
patfieldpickitem	IsHidden	tinyint	NO			
patfieldpickitem	ItemOrder	int	NO			
patient	PatNum	bigint	NO	PRI		
patient	LName	varchar	YES	MUL		
patient	FName	varchar	YES	MUL		
patient	MiddleI	varchar	YES			
patient	Preferred	varchar	YES			
patient	PatStatus	tinyint	NO	MUL		
patient	Gender	tinyint	NO			
patient	Position	tinyint	NO			
patient	Birthdate	date	NO	MUL		
patient	SSN	varchar	YES			
patient	Address	varchar	YES			
patient	Address2	varchar	YES			
patient	City	varchar	YES			
patient	State	varchar	YES			
patient	Zip	varchar	YES			
patient	HmPhone	varchar	YES	MUL		
patient	WkPhone	varchar	YES	MUL		
patient	WirelessPhone	varchar	YES	MUL		
patient	Guarantor	bigint	NO	MUL		
patient	CreditType	char	YES			
patient	Email	varchar	YES	MUL		
patient	Salutation	varchar	YES			
patient	EstBalance	double	NO			
patient	PriProv	bigint	NO	MUL		
patient	SecProv	bigint	NO	MUL		
patient	FeeSched	bigint	NO	MUL		
patient	BillingType	bigint	NO			
patient	ImageFolder	varchar	YES			
patient	AddrNote	text	YES			
patient	FamFinUrgNote	text	YES			
patient	MedUrgNote	varchar	YES			
patient	ApptModNote	varchar	YES			
patient	StudentStatus	char	YES			
patient	SchoolName	varchar	NO			
patient	ChartNumber	varchar	NO	MUL		
patient	MedicaidID	varchar	YES			
patient	Bal_0_30	double	NO			
patient	Bal_31_60	double	NO			
patient	Bal_61_90	double	NO			
patient	BalOver90	double	NO			
patient	InsEst	double	NO			
patient	BalTotal	double	NO			
patient	EmployerNum	bigint	NO			
patient	EmploymentNote	varchar	YES			
patient	County	varchar	YES			
patient	GradeLevel	tinyint	NO			
patient	Urgency	tinyint	NO			
patient	DateFirstVisit	date	NO			
patient	ClinicNum	bigint	NO	MUL		
patient	HasIns	varchar	YES			
patient	TrophyFolder	varchar	YES			
patient	PlannedIsDone	tinyint	NO			
patient	Premed	tinyint	NO			
patient	Ward	varchar	YES			
patient	PreferConfirmMethod	tinyint	NO			
patient	PreferContactMethod	tinyint	NO			
patient	PreferRecallMethod	tinyint	NO			
patient	SchedBeforeTime	time	YES			
patient	SchedAfterTime	time	YES			
patient	SchedDayOfWeek	tinyint	NO			
patient	Language	varchar	YES			
patient	AdmitDate	date	NO			
patient	Title	varchar	YES			
patient	PayPlanDue	double	NO			
patient	SiteNum	bigint	NO	MUL		
patient	DateTStamp	timestamp	NO			
patient	ResponsParty	bigint	NO	MUL		
patient	CanadianEligibilityCode	tinyint	NO			
patient	AskToArriveEarly	int	NO			
patient	PreferContactConfidential	tinyint	NO			
patient	SuperFamily	bigint	NO	MUL		
patient	TxtMsgOk	tinyint	NO			
patient	SmokingSnoMed	varchar	NO			
patient	Country	varchar	NO			
patient	DateTimeDeceased	datetime	NO			
patient	BillingCycleDay	int	NO			
patient	SecUserNumEntry	bigint	NO	MUL		
patient	SecDateEntry	date	NO	MUL		
patient	HasSuperBilling	tinyint	NO			
patient	PatNumCloneFrom	bigint	NO	MUL		
patient	DiscountPlanNum	bigint	NO	MUL		
patient	HasSignedTil	tinyint	NO			
patient	ShortCodeOptIn	tinyint	NO			
patient	SecurityHash	varchar	NO			
patientlink	PatientLinkNum	bigint	NO	PRI		
patientlink	PatNumFrom	bigint	NO	MUL		
patientlink	PatNumTo	bigint	NO	MUL		
patientlink	LinkType	tinyint	NO			
patientlink	DateTimeLink	datetime	NO			
patientnote	PatNum	bigint	NO	PRI		
patientnote	FamFinancial	text	YES			
patientnote	ApptPhone	text	YES			
patientnote	Medical	text	YES			
patientnote	Service	text	YES			
patientnote	MedicalComp	text	YES			
patientnote	Treatment	text	YES			
patientnote	ICEName	varchar	NO			
patientnote	ICEPhone	varchar	NO			
patientnote	OrthoMonthsTreatOverride	int	NO			
patientnote	DateOrthoPlacementOverride	date	NO			
patientnote	SecDateTEntry	datetime	NO	MUL		
patientnote	SecDateTEdit	timestamp	NO	MUL		
patientnote	Consent	tinyint	NO			
patientnote	UserNumOrthoLocked	bigint	NO			
patientnote	Pronoun	tinyint	NO			
patientportalinvite	PatientPortalInviteNum	bigint	NO	PRI		
patientportalinvite	PatNum	bigint	NO	MUL		
patientportalinvite	ApptNum	bigint	NO	MUL		
patientportalinvite	ClinicNum	bigint	NO	MUL		
patientportalinvite	DateTimeEntry	datetime	NO			
patientportalinvite	TSPrior	bigint	NO			
patientportalinvite	SendStatus	tinyint	NO			
patientportalinvite	MessageFk	bigint	NO	MUL		
patientportalinvite	ResponseDescript	text	NO			
patientportalinvite	MessageType	tinyint	NO			
patientportalinvite	DateTimeSent	datetime	NO			
patientportalinvite	ApptReminderRuleNum	bigint	NO	MUL		
patientportalinvite	ApptDateTime	datetime	NO			
patientrace	PatientRaceNum	bigint	NO	PRI		
patientrace	PatNum	bigint	NO	MUL		
patientrace	Race	tinyint	NO			
patientrace	CdcrecCode	varchar	NO	MUL		
patplan	PatPlanNum	bigint	NO	PRI		
patplan	PatNum	bigint	NO	MUL		
patplan	Ordinal	tinyint	NO			
patplan	IsPending	tinyint	NO			
patplan	Relationship	tinyint	NO			
patplan	PatID	varchar	YES			
patplan	InsSubNum	bigint	NO	MUL		
patplan	OrthoAutoFeeBilledOverride	double	NO			
patplan	OrthoAutoNextClaimDate	date	NO			
patplan	SecDateTEntry	datetime	NO	MUL		
patplan	SecDateTEdit	timestamp	NO	MUL		
patrestriction	PatRestrictionNum	bigint	NO	PRI		
patrestriction	PatNum	bigint	NO	MUL		
patrestriction	PatRestrictType	tinyint	NO			
payconnectresponseweb	PayConnectResponseWebNum	bigint	NO	PRI		
payconnectresponseweb	PatNum	bigint	NO	MUL		
payconnectresponseweb	PayNum	bigint	NO	MUL		
payconnectresponseweb	AccountToken	varchar	NO			
payconnectresponseweb	PaymentToken	varchar	NO			
payconnectresponseweb	ProcessingStatus	varchar	NO			
payconnectresponseweb	DateTimeEntry	datetime	NO			
payconnectresponseweb	DateTimePending	datetime	NO			
payconnectresponseweb	DateTimeCompleted	datetime	NO			
payconnectresponseweb	DateTimeExpired	datetime	NO			
payconnectresponseweb	DateTimeLastError	datetime	NO			
payconnectresponseweb	LastResponseStr	text	NO			
payconnectresponseweb	CCSource	tinyint	NO			
payconnectresponseweb	Amount	double	NO			
payconnectresponseweb	PayNote	varchar	NO			
payconnectresponseweb	IsTokenSaved	tinyint	NO			
payconnectresponseweb	PayToken	varchar	NO			
payconnectresponseweb	ExpDateToken	varchar	NO			
payconnectresponseweb	RefNumber	varchar	NO			
payconnectresponseweb	TransType	varchar	NO			
payconnectresponseweb	EmailResponse	varchar	NO			
payconnectresponseweb	LogGuid	varchar	YES			
payment	PayNum	bigint	NO	PRI		
payment	PayType	bigint	NO	MUL		
payment	PayDate	date	NO			
payment	PayAmt	double	NO			
payment	CheckNum	varchar	YES			
payment	BankBranch	varchar	YES			
payment	PayNote	text	NO			
payment	IsSplit	tinyint	NO			
payment	PatNum	bigint	NO	MUL		
payment	ClinicNum	bigint	NO	MUL		
payment	DateEntry	date	NO			
payment	DepositNum	bigint	NO	MUL		
payment	Receipt	text	NO			
payment	IsRecurringCC	tinyint	NO			
payment	SecUserNumEntry	bigint	NO	MUL		
payment	SecDateTEdit	timestamp	NO			
payment	PaymentSource	tinyint	NO			
payment	ProcessStatus	tinyint	NO	MUL		
payment	RecurringChargeDate	date	NO			
payment	ExternalId	varchar	NO			
payment	PaymentStatus	tinyint	NO			
payment	IsCcCompleted	tinyint	NO			
payment	MerchantFee	double	NO			
payortype	PayorTypeNum	bigint	NO	PRI		
payortype	PatNum	bigint	NO	MUL		
payortype	DateStart	date	NO			
payortype	SopCode	varchar	NO	MUL		
payortype	Note	text	NO			
payperiod	PayPeriodNum	bigint	NO	PRI		
payperiod	DateStart	date	NO			
payperiod	DateStop	date	NO			
payperiod	DatePaycheck	date	NO			
payplan	PayPlanNum	bigint	NO	PRI		
payplan	PatNum	bigint	NO	MUL		
payplan	Guarantor	bigint	NO	MUL		
payplan	PayPlanDate	date	NO			
payplan	APR	double	NO			
payplan	Note	text	YES			
payplan	PlanNum	bigint	NO	MUL		
payplan	CompletedAmt	double	NO			
payplan	InsSubNum	bigint	NO	MUL		
payplan	PaySchedule	tinyint	NO			
payplan	NumberOfPayments	int	NO			
payplan	PayAmt	double	NO			
payplan	DownPayment	double	NO			
payplan	IsClosed	tinyint	NO			
payplan	Signature	text	NO			
payplan	SigIsTopaz	tinyint	NO			
payplan	PlanCategory	bigint	NO	MUL		
payplan	IsDynamic	tinyint	NO			
payplan	ChargeFrequency	tinyint	NO			
payplan	DatePayPlanStart	date	NO			
payplan	IsLocked	tinyint	NO			
payplan	DateInterestStart	date	NO			
payplan	DynamicPayPlanTPOption	tinyint	NO			
payplan	MobileAppDeviceNum	bigint	NO	MUL		
payplan	SecurityHash	varchar	NO			
payplan	SheetDefNum	bigint	NO			
payplancharge	PayPlanChargeNum	bigint	NO	PRI		
payplancharge	PayPlanNum	bigint	NO	MUL		
payplancharge	Guarantor	bigint	NO	MUL		
payplancharge	PatNum	bigint	NO	MUL		
payplancharge	ChargeDate	date	NO			
payplancharge	Principal	double	NO			
payplancharge	Interest	double	NO			
payplancharge	Note	text	YES			
payplancharge	ProvNum	bigint	NO			
payplancharge	ClinicNum	bigint	NO	MUL		
payplancharge	ChargeType	tinyint	NO			
payplancharge	ProcNum	bigint	NO	MUL		
payplancharge	SecDateTEntry	datetime	NO			
payplancharge	SecDateTEdit	timestamp	NO	MUL		
payplancharge	StatementNum	bigint	NO	MUL		
payplancharge	FKey	bigint	NO	MUL		
payplancharge	LinkType	tinyint	NO			
payplancharge	IsOffset	tinyint	NO			
payplancharge	IsDownPayment	tinyint	NO			
payplanlink	PayPlanLinkNum	bigint	NO	PRI		
payplanlink	PayPlanNum	bigint	NO	MUL		
payplanlink	LinkType	tinyint	NO			
payplanlink	FKey	bigint	NO	MUL		
payplanlink	AmountOverride	double	NO			
payplanlink	SecDateTEntry	datetime	NO			
payplantemplate	PayPlanTemplateNum	bigint	NO	PRI		
payplantemplate	PayPlanTemplateName	varchar	NO			
payplantemplate	ClinicNum	bigint	NO	MUL		
payplantemplate	APR	double	NO			
payplantemplate	InterestDelay	int	NO			
payplantemplate	PayAmt	double	NO			
payplantemplate	NumberOfPayments	int	NO			
payplantemplate	ChargeFrequency	tinyint	NO			
payplantemplate	DownPayment	double	NO			
payplantemplate	DynamicPayPlanTPOption	tinyint	NO			
payplantemplate	Note	varchar	NO			
payplantemplate	IsHidden	tinyint	NO			
payplantemplate	SheetDefNum	bigint	NO			
paysplit	SplitNum	bigint	NO	PRI		
paysplit	SplitAmt	double	NO			
paysplit	PatNum	bigint	NO	MUL		
paysplit	ProcDate	date	NO			
paysplit	PayNum	bigint	NO	MUL		
paysplit	IsDiscount	tinyint	NO			
paysplit	DiscountType	tinyint	NO			
paysplit	ProvNum	bigint	NO	MUL		
paysplit	PayPlanNum	bigint	NO	MUL		
paysplit	DatePay	date	NO	MUL		
paysplit	ProcNum	bigint	NO	MUL		
paysplit	DateEntry	date	NO			
paysplit	UnearnedType	bigint	NO			
paysplit	ClinicNum	bigint	NO	MUL		
paysplit	SecUserNumEntry	bigint	NO	MUL		
paysplit	SecDateTEdit	timestamp	NO	MUL		
paysplit	FSplitNum	bigint	NO	MUL		
paysplit	AdjNum	bigint	NO	MUL		
paysplit	PayPlanChargeNum	bigint	NO	MUL		
paysplit	PayPlanDebitType	tinyint	NO			
paysplit	SecurityHash	varchar	NO			
payterminal	PayTerminalNum	bigint	NO	PRI		
payterminal	Name	varchar	NO			
payterminal	ClinicNum	bigint	NO	MUL		
payterminal	TerminalID	varchar	NO			
pearlrequest	PearlRequestNum	bigint	NO	PRI		
pearlrequest	RequestId	varchar	NO			
pearlrequest	DocNum	bigint	NO			
pearlrequest	RequestStatus	tinyint	NO	MUL		
pearlrequest	DateTSent	date	NO			
pearlrequest	DateTChecked	date	NO			
perioexam	PerioExamNum	bigint	NO	PRI		
perioexam	PatNum	bigint	NO	MUL		
perioexam	ExamDate	date	NO			
perioexam	ProvNum	bigint	NO			
perioexam	DateTMeasureEdit	datetime	NO			
perioexam	Note	text	NO			
periomeasure	PerioMeasureNum	bigint	NO	PRI		
periomeasure	PerioExamNum	bigint	NO	MUL		
periomeasure	SequenceType	tinyint	NO			
periomeasure	IntTooth	smallint	NO			
periomeasure	ToothValue	smallint	NO			
periomeasure	MBvalue	smallint	NO			
periomeasure	Bvalue	smallint	NO			
periomeasure	DBvalue	smallint	NO			
periomeasure	MLvalue	smallint	NO			
periomeasure	Lvalue	smallint	NO			
periomeasure	DLvalue	smallint	NO			
periomeasure	SecDateTEntry	datetime	NO	MUL		
periomeasure	SecDateTEdit	timestamp	NO	MUL		
pharmacy	PharmacyNum	bigint	NO	PRI		
pharmacy	PharmID	varchar	YES			
pharmacy	StoreName	varchar	YES			
pharmacy	Phone	varchar	YES			
pharmacy	Fax	varchar	YES			
pharmacy	Address	varchar	YES			
pharmacy	Address2	varchar	YES			
pharmacy	City	varchar	YES			
pharmacy	State	varchar	YES			
pharmacy	Zip	varchar	YES			
pharmacy	Note	text	YES			
pharmacy	DateTStamp	timestamp	NO			
pharmclinic	PharmClinicNum	bigint	NO	PRI		
pharmclinic	PharmacyNum	bigint	NO	MUL		
pharmclinic	ClinicNum	bigint	NO	MUL		
phonenumber	PhoneNumberNum	bigint	NO	PRI		
phonenumber	PatNum	bigint	NO	MUL		
phonenumber	PhoneNumberVal	varchar	YES	MUL		
phonenumber	PhoneNumberDigits	varchar	NO	MUL		
phonenumber	PhoneType	tinyint	NO			
popup	PopupNum	bigint	NO	PRI		
popup	PatNum	bigint	NO	MUL		
popup	Description	text	YES			
popup	IsDisabled	tinyint	NO			
popup	PopupLevel	tinyint	NO			
popup	UserNum	bigint	NO	MUL		
popup	DateTimeEntry	datetime	NO			
popup	IsArchived	tinyint	NO			
popup	PopupNumArchive	bigint	NO	MUL		
popup	DateTimeDisabled	datetime	NO			
preference	PrefName	varchar	NO	MUL		
preference	ValueString	text	NO			
preference	PrefNum	bigint	NO	PRI		
preference	Comments	text	YES			
printer	PrinterNum	bigint	NO	PRI		
printer	ComputerNum	bigint	NO			
printer	PrintSit	tinyint	NO			
printer	PrinterName	varchar	YES			
printer	DisplayPrompt	tinyint	NO			
printer	FileExtension	varchar	NO			
printer	IsVirtualPrinter	tinyint	NO			
procapptcolor	ProcApptColorNum	bigint	NO	PRI		
procapptcolor	CodeRange	varchar	NO			
procapptcolor	ColorText	int	NO			
procapptcolor	ShowPreviousDate	tinyint	NO			
procbutton	ProcButtonNum	bigint	NO	PRI		
procbutton	Description	varchar	YES			
procbutton	ItemOrder	smallint	NO			
procbutton	Category	bigint	NO			
procbutton	ButtonImage	text	YES			
procbutton	IsMultiVisit	tinyint	NO			
procbuttonitem	ProcButtonItemNum	bigint	NO	PRI		
procbuttonitem	ProcButtonNum	bigint	NO			
procbuttonitem	OldCode	varchar	NO			
procbuttonitem	AutoCodeNum	bigint	NO			
procbuttonitem	CodeNum	bigint	NO			
procbuttonitem	ItemOrder	bigint	NO			
procbuttonquick	ProcButtonQuickNum	bigint	NO	PRI		
procbuttonquick	Description	varchar	NO			
procbuttonquick	CodeValue	varchar	NO			
procbuttonquick	Surf	varchar	NO			
procbuttonquick	YPos	int	NO			
procbuttonquick	ItemOrder	int	NO			
procbuttonquick	IsLabel	tinyint	NO			
proccodenote	ProcCodeNoteNum	bigint	NO	PRI		
proccodenote	CodeNum	bigint	NO			
proccodenote	ProvNum	bigint	NO			
proccodenote	Note	text	YES			
proccodenote	ProcTime	varchar	YES			
proccodenote	ProcStatus	tinyint	NO			
procedurecode	CodeNum	bigint	NO	PRI		
procedurecode	ProcCode	varchar	NO	MUL		
procedurecode	Descript	varchar	YES			
procedurecode	AbbrDesc	varchar	YES			
procedurecode	ProcTime	varchar	YES			
procedurecode	ProcCat	bigint	NO			
procedurecode	TreatArea	tinyint	NO			
procedurecode	NoBillIns	tinyint	NO			
procedurecode	IsProsth	tinyint	NO			
procedurecode	DefaultNote	text	YES			
procedurecode	IsHygiene	tinyint	NO			
procedurecode	GTypeNum	smallint	NO			
procedurecode	AlternateCode1	varchar	YES			
procedurecode	MedicalCode	varchar	YES			
procedurecode	IsTaxed	tinyint	NO			
procedurecode	PaintType	tinyint	NO			
procedurecode	GraphicColor	int	NO			
procedurecode	LaymanTerm	varchar	YES			
procedurecode	IsCanadianLab	tinyint	NO			
procedurecode	PreExisting	tinyint	NO			
procedurecode	BaseUnits	int	NO			
procedurecode	SubstitutionCode	varchar	YES			
procedurecode	SubstOnlyIf	int	NO			
procedurecode	DateTStamp	timestamp	NO			
procedurecode	IsMultiVisit	tinyint	NO			
procedurecode	DrugNDC	varchar	NO			
procedurecode	RevenueCodeDefault	varchar	NO			
procedurecode	ProvNumDefault	bigint	NO	MUL		
procedurecode	CanadaTimeUnits	double	NO			
procedurecode	IsRadiology	tinyint	NO			
procedurecode	DefaultClaimNote	text	NO			
procedurecode	DefaultTPNote	text	NO			
procedurecode	BypassGlobalLock	tinyint	NO			
procedurecode	TaxCode	varchar	NO			
procedurecode	PaintText	varchar	NO			
procedurecode	AreaAlsoToothRange	tinyint	NO			
procedurecode	DiagnosticCodes	varchar	NO			
procedurelog	ProcNum	bigint	NO	PRI		
procedurelog	PatNum	bigint	NO	MUL		
procedurelog	AptNum	bigint	NO	MUL		
procedurelog	OldCode	varchar	NO			
procedurelog	ProcDate	date	NO	MUL		
procedurelog	ProcFee	double	NO			
procedurelog	Surf	varchar	YES			
procedurelog	ToothNum	varchar	YES			
procedurelog	ToothRange	varchar	YES			
procedurelog	Priority	bigint	NO	MUL		
procedurelog	ProcStatus	tinyint	NO			
procedurelog	ProvNum	bigint	NO	MUL		
procedurelog	Dx	bigint	NO			
procedurelog	PlannedAptNum	bigint	NO	MUL		
procedurelog	PlaceService	tinyint	NO			
procedurelog	Prosthesis	char	YES			
procedurelog	DateOriginalProsth	date	NO			
procedurelog	ClaimNote	varchar	YES			
procedurelog	DateEntryC	date	NO			
procedurelog	ClinicNum	bigint	NO	MUL		
procedurelog	MedicalCode	varchar	YES			
procedurelog	DiagnosticCode	varchar	YES			
procedurelog	IsPrincDiag	tinyint	NO			
procedurelog	ProcNumLab	bigint	NO	MUL		
procedurelog	BillingTypeOne	bigint	NO	MUL		
procedurelog	BillingTypeTwo	bigint	NO	MUL		
procedurelog	CodeNum	bigint	NO	MUL		
procedurelog	CodeMod1	char	YES			
procedurelog	CodeMod2	char	YES			
procedurelog	CodeMod3	char	YES			
procedurelog	CodeMod4	char	YES			
procedurelog	RevCode	varchar	YES			
procedurelog	UnitQty	int	NO			
procedurelog	BaseUnits	int	NO			
procedurelog	StartTime	int	NO			
procedurelog	StopTime	int	NO			
procedurelog	DateTP	date	NO			
procedurelog	SiteNum	bigint	NO			
procedurelog	HideGraphics	tinyint	NO			
procedurelog	CanadianTypeCodes	varchar	NO			
